country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
RUS,1991,1,interm,1,57,20,2,1,2,6,6,8,7,11,15,21,35,56,140,263,539,1056,2103,3776,.,.,.,.,.,.
RUS,1991,1,interm,1,58,50,5,1,4,19,28,57,91,154,203,271,318,383,429,442,476,658,1382,2949,.,.,.,.,.,.
RUS,1991,1,interm,1,59,18,0,1,2,8,13,27,50,93,175,305,442,674,992,1328,1901,2853,4083,6299,.,.,.,.,.,.
RUS,1991,1,interm,1,60,0,0,0,0,1,1,2,8,18,44,90,188,360,675,1063,1687,2867,4158,6380,.,.,.,.,.,.
RUS,1991,1,interm,1,61,1,0,0,0,5,8,11,23,52,144,324,664,1476,3265,5722,10281,18503,31471,55630,.,.,.,.,.,.
RUS,1991,1,interm,1,62,0,0,0,0,0,1,1,0,1,4,14,35,80,167,261,446,769,1326,1970,.,.,.,.,.,.
RUS,1991,1,interm,1,63,2,0,1,1,4,5,5,10,22,41,84,156,303,708,1408,2921,5846,11823,23392,.,.,.,.,.,.
RUS,1991,1,interm,1,64,2,0,0,0,1,2,2,4,6,13,19,27,39,52,65,70,99,135,121,.,.,.,.,.,.
RUS,1991,1,interm,1,65,125,9,1,3,1,0,1,1,1,1,2,2,2,2,2,4,5,12,12,.,.,.,.,.,.
RUS,1991,1,interm,1,66,1936,81,11,10,15,17,21,39,63,104,165,236,312,408,510,640,867,1136,1451,.,.,.,.,.,.
RUS,1991,1,interm,1,67,854,60,5,3,1,2,2,2,2,2,1,4,1,3,3,2,11,5,25,.,.,.,.,.,.
RUS,1991,1,interm,1,68,3,0,0,4,4,4,5,6,9,18,41,73,155,255,341,430,512,553,379,.,.,.,.,.,.
RUS,1991,1,interm,1,69,1,1,0,1,2,6,8,11,22,56,147,350,817,1593,2547,3998,6066,8707,11217,.,.,.,.,.,.
RUS,1991,1,interm,1,70,0,0,0,0,0,0,0,0,1,2,2,4,3,2,2,1,2,3,5,.,.,.,.,.,.
RUS,1991,1,interm,1,71,0,0,0,0,0,0,0,0,0,2,3,11,19,30,38,43,59,64,72,.,.,.,.,.,.
RUS,1991,1,interm,1,72,6,1,0,1,2,1,2,3,3,8,16,29,55,89,115,186,273,408,562,.,.,.,.,.,.
RUS,1991,1,interm,1,73,39,5,1,1,4,5,6,12,18,29,59,80,92,107,108,116,120,124,138,.,.,.,.,.,.
RUS,1991,1,interm,1,74,0,0,0,0,3,4,10,17,36,62,102,168,213,303,368,371,453,465,418,.,.,.,.,.,.
RUS,1991,1,interm,1,75,20,0,0,0,1,0,1,2,1,2,3,8,11,16,25,49,89,176,199,.,.,.,.,.,.
RUS,1991,1,interm,1,76,98,8,3,3,7,10,9,16,25,40,63,93,142,228,292,422,623,775,739,.,.,.,.,.,.
RUS,1991,1,interm,1,77,0,0,0,0,0,0,3,6,11,16,25,25,25,29,28,26,24,26,16,.,.,.,.,.,.
RUS,1991,1,interm,1,78,4,0,0,3,2,3,11,20,35,67,123,177,234,358,468,585,590,611,618,.,.,.,.,.,.
RUS,1991,1,interm,1,79,10,2,0,0,1,3,5,6,11,13,22,24,31,27,44,61,65,89,118,.,.,.,.,.,.
RUS,1991,1,interm,1,80,1,0,0,0,0,1,0,1,2,4,8,13,23,58,104,165,339,423,470,.,.,.,.,.,.
RUS,1991,1,interm,1,81,0,0,0,0,1,4,17,31,49,56,76,72,67,64,81,103,130,132,149,.,.,.,.,.,.
RUS,1991,1,interm,1,82,6,1,0,0,1,1,4,6,11,14,25,35,43,61,79,74,93,102,108,.,.,.,.,.,.
RUS,1991,1,interm,1,83,7,1,1,0,2,2,2,4,4,5,7,8,14,17,20,20,31,30,43,.,.,.,.,.,.
RUS,1991,1,interm,1,84,3,0,1,1,2,3,4,5,7,10,14,16,24,28,32,26,41,37,37,.,.,.,.,.,.
RUS,1991,1,interm,1,85,10,2,2,4,10,17,25,34,45,61,90,108,134,195,243,382,488,525,675,.,.,.,.,.,.
RUS,1991,1,interm,1,86,4,1,1,1,3,4,5,7,10,12,21,22,30,40,54,65,90,112,198,.,.,.,.,.,.
RUS,1991,1,interm,1,87,1,0,0,0,1,2,2,3,6,6,12,18,26,49,70,108,149,159,203,.,.,.,.,.,.
RUS,1991,1,interm,1,88,2,0,0,0,0,0,0,1,1,1,0,4,18,64,172,382,882,1388,2021,.,.,.,.,.,.
RUS,1991,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1991,1,interm,1,90,15719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1991,1,interm,1,91,4148,156,36,22,19,17,17,11,13,11,12,13,14,10,21,21,13,20,25,.,.,.,.,.,.
RUS,1991,1,interm,1,92,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1991,1,interm,1,93,33,82,150,133,395,741,773,760,720,676,639,634,569,519,452,505,616,653,907,.,.,.,.,.,.
RUS,1991,1,interm,1,94,41,33,21,24,39,65,91,101,123,132,146,131,138,126,114,136,232,341,545,.,.,.,.,.,.
RUS,1991,1,interm,1,95,27,114,222,101,98,178,211,234,236,213,201,192,162,127,96,80,62,40,106,.,.,.,.,.,.
RUS,1991,1,interm,1,96,41,58,19,16,21,38,53,64,72,78,98,101,99,101,82,80,132,196,263,.,.,.,.,.,.
RUS,1991,1,interm,1,97,0,0,0,0,14,41,120,232,342,434,500,497,442,305,157,63,44,22,31,.,.,.,.,.,.
RUS,1991,1,interm,1,98,38,96,21,19,55,64,92,132,182,208,257,298,251,204,154,170,187,246,437,.,.,.,.,.,.
RUS,1991,1,interm,1,99,390,31,13,13,15,21,25,45,58,76,101,113,100,81,51,46,34,24,37,.,.,.,.,.,.
RUS,1991,1,interm,1,100,0,0,4,50,246,361,523,632,671,651,737,749,686,676,591,761,907,1017,1291,.,.,.,.,.,.
RUS,1991,1,interm,1,101,39,8,6,14,165,369,436,464,469,415,365,283,239,180,138,114,132,125,175,.,.,.,.,.,.
RUS,1991,1,interm,1,102,114,14,13,17,112,188,242,287,335,380,428,402,354,295,244,198,251,286,330,.,.,.,.,.,.
RUS,1991,1,interm,1,103,20,3,1,1,3,4,7,7,9,8,11,13,13,11,12,11,14,9,14,.,.,.,.,.,.
RUS,1991,1,interm,1,104,80,69,65,80,161,239,279,314,325,341,364,372,366,285,202,193,205,260,465,.,.,.,.,.,.
RUS,1992,1,interm,1,0,26277,1139,734,662,1821,3225,4247,5536,7137,9892,13556,19513,25381,36666,49145,69450,100966,147140,237481,.,.,.,.,.,.
RUS,1992,1,interm,1,1,330,16,1,1,1,1,2,1,2,3,5,6,7,9,11,11,26,22,37,.,.,.,.,.,.
RUS,1992,1,interm,1,2,212,9,1,0,0,0,0,0,0,1,1,1,2,2,1,1,4,2,5,.,.,.,.,.,.
RUS,1992,1,interm,1,3,13,2,0,1,4,36,81,172,249,313,384,444,416,412,370,306,320,261,273,.,.,.,.,.,.
RUS,1992,1,interm,1,4,225,9,1,1,2,4,3,7,5,8,9,9,12,11,13,12,4,5,17,.,.,.,.,.,.
RUS,1992,1,interm,1,5,216,32,5,2,2,1,3,4,5,8,9,12,8,12,7,12,10,14,39,.,.,.,.,.,.
RUS,1992,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,7,12,2,0,1,3,5,4,3,3,4,5,4,2,3,3,9,10,5,12,.,.,.,.,.,.
RUS,1992,1,interm,1,8,129,9,4,3,4,3,2,4,3,4,5,7,9,8,8,9,13,15,20,.,.,.,.,.,.
RUS,1992,1,interm,1,9,56,2,0,0,0,1,2,2,3,3,5,6,9,8,6,5,4,0,15,.,.,.,.,.,.
RUS,1992,1,interm,1,10,0,1,1,1,3,1,4,6,22,83,166,288,360,462,500,451,419,511,359,.,.,.,.,.,.
RUS,1992,1,interm,1,11,1,0,0,0,0,0,1,1,6,31,73,208,302,444,508,508,538,552,480,.,.,.,.,.,.
RUS,1992,1,interm,1,12,2,0,0,1,2,7,12,35,90,201,403,801,1205,1815,2435,3074,3539,3224,2287,.,.,.,.,.,.
RUS,1992,1,interm,1,13,0,0,0,1,1,1,2,7,15,28,64,109,182,327,552,841,1028,1138,1031,.,.,.,.,.,.
RUS,1992,1,interm,1,14,1,0,0,0,1,2,5,7,16,34,58,121,212,387,580,820,966,1031,872,.,.,.,.,.,.
RUS,1992,1,interm,1,15,2,3,1,1,1,1,3,5,10,28,52,112,187,312,423,514,566,469,376,.,.,.,.,.,.
RUS,1992,1,interm,1,16,1,1,0,0,0,1,3,8,17,54,100,192,284,434,566,674,751,660,580,.,.,.,.,.,.
RUS,1992,1,interm,1,17,2,1,0,1,1,0,1,2,5,11,22,42,65,109,162,218,274,240,207,.,.,.,.,.,.
RUS,1992,1,interm,1,18,0,0,0,0,0,0,1,3,18,56,122,243,315,419,466,478,422,290,202,.,.,.,.,.,.
RUS,1992,1,interm,1,19,2,0,1,1,2,6,11,24,76,258,647,1596,2633,4088,4911,5100,4705,3393,2257,.,.,.,.,.,.
RUS,1992,1,interm,1,20,1,0,0,0,1,4,6,9,13,20,28,38,45,57,80,93,146,226,348,.,.,.,.,.,.
RUS,1992,1,interm,1,21,0,0,0,0,0,0,0,1,1,2,5,8,8,15,17,24,42,57,53,.,.,.,.,.,.
RUS,1992,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,25,0,0,0,0,0,0,0,1,1,3,11,44,101,225,440,758,1289,1381,1407,.,.,.,.,.,.
RUS,1992,1,interm,1,26,0,0,0,0,3,5,10,10,7,6,5,11,13,25,35,53,72,110,99,.,.,.,.,.,.
RUS,1992,1,interm,1,27,1,1,0,0,0,0,1,1,4,14,34,72,140,280,453,703,894,1039,954,.,.,.,.,.,.
RUS,1992,1,interm,1,28,9,7,3,0,1,2,3,4,10,32,69,114,168,259,320,386,391,347,251,.,.,.,.,.,.
RUS,1992,1,interm,1,29,15,17,19,13,15,13,17,23,32,41,61,90,105,107,96,67,51,40,26,.,.,.,.,.,.
RUS,1992,1,interm,1,30,27,35,31,22,27,21,21,21,26,37,51,77,126,181,279,329,383,335,288,.,.,.,.,.,.
RUS,1992,1,interm,1,31,7,15,15,16,18,21,24,22,26,40,62,90,113,158,218,236,216,224,143,.,.,.,.,.,.
RUS,1992,1,interm,1,32,0,0,0,0,0,0,0,0,0,1,1,2,4,5,6,7,7,7,7,.,.,.,.,.,.
RUS,1992,1,interm,1,33,19,14,8,13,20,19,19,26,42,67,119,206,315,426,532,598,584,544,487,.,.,.,.,.,.
RUS,1992,1,interm,1,34,23,8,5,6,5,6,9,9,13,18,31,38,57,69,62,67,84,63,60,.,.,.,.,.,.
RUS,1992,1,interm,1,35,1,2,0,1,3,9,17,21,25,36,50,66,97,150,229,301,347,316,295,.,.,.,.,.,.
RUS,1992,1,interm,1,36,9,1,0,0,0,0,1,2,2,4,4,7,6,8,9,7,1,3,0,.,.,.,.,.,.
RUS,1992,1,interm,1,37,78,4,2,2,3,2,3,5,6,8,12,14,12,13,11,7,11,13,6,.,.,.,.,.,.
RUS,1992,1,interm,1,38,58,5,3,2,5,5,5,5,6,8,14,19,19,24,35,57,57,63,59,.,.,.,.,.,.
RUS,1992,1,interm,1,39,0,0,0,0,0,0,0,0,0,0,1,2,5,8,14,21,48,130,253,.,.,.,.,.,.
RUS,1992,1,interm,1,40,0,0,0,0,0,1,9,28,44,52,71,82,72,60,39,15,11,5,6,.,.,.,.,.,.
RUS,1992,1,interm,1,41,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,42,2,5,10,11,22,22,15,12,16,19,27,25,26,16,16,14,16,16,19,.,.,.,.,.,.
RUS,1992,1,interm,1,43,27,4,1,1,2,3,4,6,11,14,20,18,15,14,24,15,21,25,22,.,.,.,.,.,.
RUS,1992,1,interm,1,44,2,0,0,0,0,0,0,0,0,0,1,2,4,6,14,15,25,20,11,.,.,.,.,.,.
RUS,1992,1,interm,1,45,16,3,2,1,2,2,3,4,8,14,17,24,30,26,29,20,24,26,33,.,.,.,.,.,.
RUS,1992,1,interm,1,46,14,6,7,10,22,21,26,27,32,35,25,33,25,19,17,18,7,7,18,.,.,.,.,.,.
RUS,1992,1,interm,1,47,380,60,42,33,42,30,25,25,28,39,53,65,68,72,81,82,115,138,219,.,.,.,.,.,.
RUS,1992,1,interm,1,48,5,0,1,2,4,9,15,26,47,85,101,153,209,193,186,138,123,85,59,.,.,.,.,.,.
RUS,1992,1,interm,1,49,0,0,0,0,0,0,1,1,5,13,21,36,55,96,111,156,159,213,262,.,.,.,.,.,.
RUS,1992,1,interm,1,50,0,0,0,0,1,3,6,10,29,54,107,166,264,437,512,660,790,1032,1323,.,.,.,.,.,.
RUS,1992,1,interm,1,51,0,0,0,0,2,6,20,62,151,344,589,913,1253,1850,2438,3216,3677,3890,3571,.,.,.,.,.,.
RUS,1992,1,interm,1,52,0,0,0,0,2,4,13,59,162,357,717,1344,2148,4094,6594,11276,19513,34411,64635,.,.,.,.,.,.
RUS,1992,1,interm,1,53,0,0,0,0,7,20,80,240,510,1010,1563,2278,2783,3581,4746,6481,9590,14108,22510,.,.,.,.,.,.
RUS,1992,1,interm,1,54,9,1,0,1,2,2,3,6,10,16,26,37,53,99,158,249,403,601,1089,.,.,.,.,.,.
RUS,1992,1,interm,1,55,5,1,0,0,1,1,1,1,1,2,3,5,7,11,14,21,31,46,65,.,.,.,.,.,.
RUS,1992,1,interm,1,56,1,1,0,1,3,3,4,7,11,16,24,30,38,58,75,98,106,145,253,.,.,.,.,.,.
RUS,1992,1,interm,1,57,25,3,1,1,6,8,9,10,16,22,32,50,75,181,308,626,1204,2122,4259,.,.,.,.,.,.
RUS,1992,1,interm,1,58,60,6,2,4,18,38,71,134,216,294,413,458,510,553,518,552,751,1395,3326,.,.,.,.,.,.
RUS,1992,1,interm,1,59,17,0,1,2,9,19,30,61,105,202,347,543,748,1052,1388,1906,2779,3912,6022,.,.,.,.,.,.
RUS,1992,1,interm,1,60,1,0,0,0,1,1,3,9,19,51,112,228,407,778,1233,1889,3148,4748,7262,.,.,.,.,.,.
RUS,1992,1,interm,1,61,2,0,0,0,4,7,11,29,69,146,301,693,1440,3274,5830,10527,18541,31586,57799,.,.,.,.,.,.
RUS,1992,1,interm,1,62,0,0,0,0,0,0,2,0,1,4,13,39,81,165,270,462,781,1363,2094,.,.,.,.,.,.
RUS,1992,1,interm,1,63,0,0,0,1,3,3,7,11,17,38,83,178,317,731,1430,2986,5879,11904,24754,.,.,.,.,.,.
RUS,1992,1,interm,1,64,1,0,0,0,1,1,4,6,6,13,21,25,33,49,54,86,110,85,111,.,.,.,.,.,.
RUS,1992,1,interm,1,65,126,8,1,1,1,0,1,0,1,1,2,1,3,3,2,5,1,2,12,.,.,.,.,.,.
RUS,1992,1,interm,1,66,1943,72,9,8,19,20,35,59,97,173,260,386,429,529,564,705,890,1067,1389,.,.,.,.,.,.
RUS,1992,1,interm,1,67,826,45,2,2,2,1,1,1,1,2,1,3,2,4,3,7,1,12,0,.,.,.,.,.,.
RUS,1992,1,interm,1,68,1,0,1,4,5,5,6,9,11,21,45,83,173,268,362,484,555,494,461,.,.,.,.,.,.
RUS,1992,1,interm,1,69,3,1,1,1,2,5,8,11,24,62,153,376,781,1641,2514,4076,6115,7970,10775,.,.,.,.,.,.
RUS,1992,1,interm,1,70,0,0,0,0,0,0,0,0,1,2,3,4,3,2,2,2,3,5,10,.,.,.,.,.,.
RUS,1992,1,interm,1,71,0,0,0,0,0,0,0,0,1,1,5,11,22,31,43,55,70,99,140,.,.,.,.,.,.
RUS,1992,1,interm,1,72,14,1,1,0,2,3,3,3,5,9,16,31,52,89,109,168,273,354,457,.,.,.,.,.,.
RUS,1992,1,interm,1,73,25,4,0,1,3,6,9,13,23,45,72,94,120,132,119,121,123,108,127,.,.,.,.,.,.
RUS,1992,1,interm,1,74,0,0,1,0,2,4,13,28,52,95,130,204,265,342,444,461,557,465,573,.,.,.,.,.,.
RUS,1992,1,interm,1,75,34,0,0,0,0,1,1,2,3,5,3,9,10,20,30,49,93,150,266,.,.,.,.,.,.
RUS,1992,1,interm,1,76,94,10,3,3,9,11,13,18,34,51,83,124,168,248,323,440,606,802,783,.,.,.,.,.,.
RUS,1992,1,interm,1,77,0,0,0,0,0,0,2,6,13,20,28,28,35,31,29,22,18,16,19,.,.,.,.,.,.
RUS,1992,1,interm,1,78,8,0,1,0,4,6,9,22,43,86,136,210,297,404,510,654,646,581,500,.,.,.,.,.,.
RUS,1992,1,interm,1,79,14,1,1,1,1,2,3,7,12,18,24,27,37,43,46,66,77,86,90,.,.,.,.,.,.
RUS,1992,1,interm,1,80,1,0,0,0,0,1,1,2,3,5,9,17,21,60,95,169,321,398,484,.,.,.,.,.,.
RUS,1992,1,interm,1,81,1,0,0,0,3,7,22,47,66,75,74,90,75,72,74,88,103,124,119,.,.,.,.,.,.
RUS,1992,1,interm,1,82,9,1,0,0,1,1,5,7,14,24,37,50,55,62,87,73,86,138,135,.,.,.,.,.,.
RUS,1992,1,interm,1,83,11,0,1,0,1,3,3,5,5,7,10,11,17,15,21,24,34,35,18,.,.,.,.,.,.
RUS,1992,1,interm,1,84,6,2,1,2,4,3,6,6,8,10,14,18,29,34,32,49,34,58,47,.,.,.,.,.,.
RUS,1992,1,interm,1,85,12,3,2,4,12,25,26,35,49,71,96,121,164,206,273,389,487,625,709,.,.,.,.,.,.
RUS,1992,1,interm,1,86,3,2,1,1,3,6,6,8,10,14,17,25,33,41,51,71,85,123,170,.,.,.,.,.,.
RUS,1992,1,interm,1,87,1,0,0,1,1,3,3,3,6,9,13,18,27,43,60,102,147,132,142,.,.,.,.,.,.
RUS,1992,1,interm,1,88,2,0,0,0,0,0,0,0,1,1,2,6,20,58,170,377,792,1338,1990,.,.,.,.,.,.
RUS,1992,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,90,15666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,91,4140,136,44,21,21,15,14,9,13,11,16,15,16,12,13,14,15,15,32,.,.,.,.,.,.
RUS,1992,1,interm,1,92,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1992,1,interm,1,93,35,89,143,123,376,739,788,772,693,697,623,652,561,502,426,448,505,677,752,.,.,.,.,.,.
RUS,1992,1,interm,1,94,39,37,21,21,41,75,108,135,157,190,191,204,176,161,132,145,227,343,689,.,.,.,.,.,.
RUS,1992,1,interm,1,95,22,121,183,77,97,179,204,223,214,216,208,191,165,131,91,75,82,87,96,.,.,.,.,.,.
RUS,1992,1,interm,1,96,40,74,21,17,25,43,67,85,103,118,142,151,135,124,106,113,139,172,318,.,.,.,.,.,.
RUS,1992,1,interm,1,97,0,0,0,1,24,75,190,379,565,723,773,754,644,439,246,109,66,38,60,.,.,.,.,.,.
RUS,1992,1,interm,1,98,45,92,19,19,59,82,122,161,209,266,290,332,290,248,171,146,184,273,285,.,.,.,.,.,.
RUS,1992,1,interm,1,99,455,32,11,13,16,29,44,62,90,116,144,163,150,123,79,49,42,33,20,.,.,.,.,.,.
RUS,1992,1,interm,1,100,0,0,4,53,260,441,618,767,801,819,864,1006,864,808,676,702,873,944,1258,.,.,.,.,.,.
RUS,1992,1,interm,1,101,43,12,8,20,233,544,640,671,673,635,611,499,388,320,209,205,172,183,258,.,.,.,.,.,.
RUS,1992,1,interm,1,102,109,23,16,24,136,229,309,372,443,515,595,570,489,394,310,286,276,294,391,.,.,.,.,.,.
RUS,1992,1,interm,1,103,31,3,2,1,3,5,7,9,9,12,15,15,16,14,15,9,9,21,12,.,.,.,.,.,.
RUS,1992,1,interm,1,104,86,80,57,83,170,268,321,373,415,461,476,494,445,331,266,225,230,265,366,.,.,.,.,.,.
RUS,1993,1,interm,1,0,27020,1225,733,701,2157,3872,5239,7108,9543,13573,18031,25522,31654,44784,58845,78736,113797,165788,263990,.,.,.,.,.,.
RUS,1993,1,interm,1,1,439,19,2,1,1,1,1,2,6,9,14,11,16,16,19,30,28,23,52,.,.,.,.,.,.
RUS,1993,1,interm,1,2,237,10,1,0,0,0,0,1,1,2,2,2,4,4,4,5,7,3,13,.,.,.,.,.,.
RUS,1993,1,interm,1,3,19,3,1,1,9,46,118,223,327,479,524,618,580,556,465,338,359,278,281,.,.,.,.,.,.
RUS,1993,1,interm,1,4,290,7,1,2,5,4,6,6,8,8,11,13,16,10,21,12,16,22,0,.,.,.,.,.,.
RUS,1993,1,interm,1,5,271,36,4,2,4,3,2,5,8,19,31,16,12,12,17,12,18,25,23,.,.,.,.,.,.
RUS,1993,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1993,1,interm,1,7,22,3,1,1,4,7,3,4,5,4,4,5,6,4,6,3,8,2,6,.,.,.,.,.,.
RUS,1993,1,interm,1,8,121,12,5,2,3,3,3,3,3,5,4,8,10,10,15,12,12,14,10,.,.,.,.,.,.
RUS,1993,1,interm,1,9,67,1,0,0,0,1,1,2,2,4,5,5,6,5,5,7,8,7,6,.,.,.,.,.,.
RUS,1993,1,interm,1,10,0,0,1,1,2,2,2,7,20,83,185,315,397,470,472,440,421,443,482,.,.,.,.,.,.
RUS,1993,1,interm,1,11,0,0,0,0,0,0,0,1,5,32,88,205,307,437,518,486,580,476,505,.,.,.,.,.,.
RUS,1993,1,interm,1,12,0,0,0,0,2,6,13,34,94,204,359,795,1180,1885,2484,2965,3424,3353,2339,.,.,.,.,.,.
RUS,1993,1,interm,1,13,2,0,1,0,2,1,4,7,19,32,65,124,202,358,588,819,1101,1102,1007,.,.,.,.,.,.
RUS,1993,1,interm,1,14,0,0,0,0,0,2,4,8,16,34,63,142,241,400,605,939,1084,1088,895,.,.,.,.,.,.
RUS,1993,1,interm,1,15,3,3,1,1,1,2,3,5,14,29,59,126,189,319,416,516,558,481,356,.,.,.,.,.,.
RUS,1993,1,interm,1,16,0,1,0,0,0,1,3,8,25,57,114,216,285,445,551,674,740,667,540,.,.,.,.,.,.
RUS,1993,1,interm,1,17,3,1,0,0,1,1,2,3,6,13,22,49,61,107,156,221,262,244,186,.,.,.,.,.,.
RUS,1993,1,interm,1,18,0,0,0,0,0,0,0,3,18,63,143,253,327,457,506,500,397,349,198,.,.,.,.,.,.
RUS,1993,1,interm,1,19,1,1,0,0,2,4,8,22,86,280,643,1670,2645,4111,5147,4966,4639,3677,2288,.,.,.,.,.,.
RUS,1993,1,interm,1,20,0,0,0,0,1,1,6,11,11,23,30,40,46,55,85,96,161,199,336,.,.,.,.,.,.
RUS,1993,1,interm,1,21,1,0,0,0,0,0,0,0,1,1,3,9,12,17,19,37,36,40,58,.,.,.,.,.,.
RUS,1993,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1993,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1993,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1993,1,interm,1,25,0,0,0,0,0,0,1,1,2,5,12,48,100,235,499,839,1229,1310,1298,.,.,.,.,.,.
RUS,1993,1,interm,1,26,0,0,0,0,3,7,13,9,8,9,7,10,22,30,44,68,115,130,135,.,.,.,.,.,.
RUS,1993,1,interm,1,27,0,1,0,0,0,0,1,1,5,15,36,74,140,298,488,716,1035,1082,1066,.,.,.,.,.,.
RUS,1993,1,interm,1,28,4,6,2,0,1,2,3,4,12,33,72,117,170,276,346,391,453,363,286,.,.,.,.,.,.
RUS,1993,1,interm,1,29,11,21,15,15,15,13,19,23,30,47,65,99,108,115,101,68,60,46,24,.,.,.,.,.,.
RUS,1993,1,interm,1,30,23,33,24,20,23,22,18,19,28,33,51,77,119,193,282,359,398,382,270,.,.,.,.,.,.
RUS,1993,1,interm,1,31,3,8,12,13,18,19,28,27,31,40,58,87,111,152,206,199,236,181,101,.,.,.,.,.,.
RUS,1993,1,interm,1,32,0,0,0,0,0,0,0,0,0,1,1,3,4,5,7,7,9,8,7,.,.,.,.,.,.
RUS,1993,1,interm,1,33,17,16,10,11,20,17,20,28,42,74,128,231,320,442,545,602,674,622,480,.,.,.,.,.,.
RUS,1993,1,interm,1,34,22,8,6,4,7,7,9,11,17,21,35,44,63,64,76,84,84,111,87,.,.,.,.,.,.
RUS,1993,1,interm,1,35,0,1,1,1,5,15,20,30,38,50,60,77,118,181,267,307,315,320,278,.,.,.,.,.,.
RUS,1993,1,interm,1,36,11,1,0,0,0,1,1,1,3,4,5,7,10,11,10,9,2,12,8,.,.,.,.,.,.
RUS,1993,1,interm,1,37,98,6,3,2,3,3,3,5,7,11,13,14,17,17,13,10,7,8,2,.,.,.,.,.,.
RUS,1993,1,interm,1,38,71,6,4,4,6,4,4,5,8,7,10,16,21,30,36,45,59,40,60,.,.,.,.,.,.
RUS,1993,1,interm,1,39,0,0,0,0,0,0,0,0,0,0,1,2,5,8,18,26,40,94,215,.,.,.,.,.,.
RUS,1993,1,interm,1,40,0,0,0,0,1,4,25,61,111,162,200,203,189,154,95,47,23,12,29,.,.,.,.,.,.
RUS,1993,1,interm,1,41,0,0,0,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1993,1,interm,1,42,1,8,14,10,18,20,16,15,14,23,22,23,24,20,14,11,8,10,18,.,.,.,.,.,.
RUS,1993,1,interm,1,43,24,5,1,1,2,2,5,8,16,18,19,22,20,19,21,24,29,35,31,.,.,.,.,.,.
RUS,1993,1,interm,1,44,2,0,0,0,0,0,0,0,0,1,1,3,4,9,19,27,35,30,14,.,.,.,.,.,.
RUS,1993,1,interm,1,45,14,3,2,1,2,2,4,6,12,18,23,34,35,40,39,34,33,37,44,.,.,.,.,.,.
RUS,1993,1,interm,1,46,14,8,7,8,19,21,31,36,40,45,46,40,38,32,27,20,9,9,6,.,.,.,.,.,.
RUS,1993,1,interm,1,47,336,72,43,32,39,31,29,35,45,55,75,91,91,96,118,125,162,179,287,.,.,.,.,.,.
RUS,1993,1,interm,1,48,4,1,1,2,4,10,17,34,60,93,124,187,237,233,208,146,139,80,68,.,.,.,.,.,.
RUS,1993,1,interm,1,49,0,0,0,0,0,0,0,2,6,17,30,53,70,115,149,182,205,270,326,.,.,.,.,.,.
RUS,1993,1,interm,1,50,0,1,0,0,1,2,6,15,29,68,131,210,347,513,635,786,931,1133,1538,.,.,.,.,.,.
RUS,1993,1,interm,1,51,3,0,0,0,3,8,25,69,172,365,634,979,1427,1944,2683,3320,3993,4048,3953,.,.,.,.,.,.
RUS,1993,1,interm,1,52,0,0,0,0,2,5,23,75,203,498,980,1854,2835,5369,8422,13553,22819,38783,71811,.,.,.,.,.,.
RUS,1993,1,interm,1,53,0,0,0,0,10,34,107,331,725,1399,2154,3147,3924,5028,6324,8187,11720,16855,26586,.,.,.,.,.,.
