country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
BLR,2006,2,belarus,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,212,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,213,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,216,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,217,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,218,0,0,0,0,0,5,3,3,3,3,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,219,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,220,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,221,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,222,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,223,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,224,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,225,112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,226,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,227,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,229,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,230,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,232,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,233,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,235,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,237,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,238,45,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,239,22,6,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,240,335,36,5,4,8,8,0,12,6,5,10,11,10,0,3,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,241,112,0,0,4,3,0,0,3,3,0,2,0,0,5,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,242,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,247,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,248,22,6,0,0,0,0,3,0,0,3,2,3,0,5,3,8,5,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,249,447,30,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,250,112,12,0,0,3,0,3,0,0,3,2,3,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,251,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,252,89,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,254,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,256,0,0,0,4,3,3,0,0,0,0,2,0,3,0,0,4,0,8,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,257,22,6,5,19,36,37,52,27,33,31,31,38,45,61,64,69,72,76,83,.,.,.,.,.,.
BLR,2006,2,belarus,1,258,0,6,5,0,8,13,6,12,21,5,5,19,29,15,27,37,23,8,17,.,.,.,.,.,.
BLR,2006,2,belarus,1,259,0,0,0,4,6,3,6,0,0,0,0,3,0,0,7,0,5,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,260,45,24,14,0,72,75,50,54,62,24,45,30,19,20,10,8,0,8,33,.,.,.,.,.,.
BLR,2006,2,belarus,1,261,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,17,.,.,.,.,.,.
BLR,2006,2,belarus,1,262,22,6,5,4,6,11,6,12,9,13,10,8,19,20,3,16,14,8,33,.,.,.,.,.,.
BLR,2006,2,belarus,1,263,0,6,0,15,14,8,12,24,39,34,45,66,89,81,101,86,154,212,250,.,.,.,.,.,.
BLR,2006,2,belarus,1,264,0,18,14,30,25,24,29,45,30,47,29,22,29,30,41,65,59,15,33,.,.,.,.,.,.
BLR,2006,2,belarus,1,265,201,12,0,0,0,3,3,30,18,29,26,44,51,46,13,16,23,15,17,.,.,.,.,.,.
BLR,2006,2,belarus,1,266,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,268,22,24,9,0,0,16,15,6,21,39,29,33,54,56,111,94,113,197,217,.,.,.,.,.,.
BLR,2006,2,belarus,1,269,0,0,0,0,3,24,58,68,160,171,243,315,490,330,162,106,27,8,17,.,.,.,.,.,.
BLR,2006,2,belarus,1,270,22,60,9,4,22,11,29,30,39,45,55,47,57,112,71,90,86,61,284,.,.,.,.,.,.
BLR,2006,2,belarus,1,271,0,0,0,4,53,67,79,110,107,94,88,93,95,122,84,106,131,159,300,.,.,.,.,.,.
BLR,2006,2,belarus,1,272,45,6,0,8,17,21,35,51,68,58,71,63,67,41,47,65,50,106,134,.,.,.,.,.,.
BLR,2006,2,belarus,1,273,89,30,5,4,6,40,67,48,53,92,98,132,159,86,95,114,136,106,217,.,.,.,.,.,.
BLR,2006,2,belarus,1,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,275,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,9,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2006,2,belarus,1,277,45,0,0,0,6,5,12,12,30,42,40,58,102,91,61,86,91,76,100,.,.,.,.,.,.
BLR,2007,2,belarus,1,0,4678,365,201,189,364,544,820,1064,1638,2265,3523,5291,8994,12661,19443,31793,56349,96582,193311,.,.,.,.,.,.
BLR,2007,2,belarus,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,9,0,0,0,0,0,16,14,27,39,47,24,24,24,10,14,12,37,36,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,10,0,0,0,0,0,0,6,3,3,0,2,5,0,5,4,0,0,7,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,17,0,0,0,0,0,3,6,6,3,3,5,5,0,10,7,8,9,7,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,28,106,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,29,42,6,0,4,0,3,9,6,3,5,5,11,18,15,29,28,9,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,31,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,39,21,0,0,0,0,3,0,3,3,0,0,0,0,0,4,4,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,42,0,0,5,0,0,3,3,0,0,0,12,3,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,46,0,0,0,0,0,0,0,6,0,0,0,3,9,10,7,8,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,47,0,0,0,0,0,5,26,39,18,3,0,5,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,48,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,56,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,59,0,0,0,0,0,0,0,3,0,22,19,16,33,30,29,24,64,50,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,60,0,0,0,0,0,0,0,0,0,0,5,5,3,20,32,36,32,29,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,61,0,0,0,0,6,0,14,18,48,82,78,147,216,331,571,613,858,1024,455,.,.,.,.,.,.
BLR,2007,2,belarus,1,62,0,0,0,0,0,0,3,0,0,0,5,0,3,10,4,8,14,21,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,63,0,0,0,0,0,0,0,15,0,27,33,70,155,256,338,457,538,637,298,.,.,.,.,.,.
BLR,2007,2,belarus,1,64,0,0,0,0,3,0,0,0,6,5,45,78,149,125,273,293,483,408,392,.,.,.,.,.,.
BLR,2007,2,belarus,1,65,0,6,0,4,0,5,3,0,6,5,7,11,40,90,83,76,137,86,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,66,0,0,0,0,0,3,3,3,3,14,26,40,94,160,237,237,310,236,188,.,.,.,.,.,.
BLR,2007,2,belarus,1,67,0,0,0,0,0,0,0,0,6,8,7,16,33,60,79,104,164,129,78,.,.,.,.,.,.
BLR,2007,2,belarus,1,68,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,8,14,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,69,0,0,0,0,0,3,3,0,12,14,52,70,107,160,198,273,319,308,173,.,.,.,.,.,.
BLR,2007,2,belarus,1,70,0,0,0,8,0,0,3,0,6,3,2,5,15,10,7,24,14,0,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,71,0,0,0,0,0,5,0,0,0,0,2,0,3,10,11,8,14,14,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,72,0,0,0,0,0,0,6,3,18,11,31,29,55,20,72,68,82,86,47,.,.,.,.,.,.
BLR,2007,2,belarus,1,73,0,0,0,0,0,0,0,0,3,0,0,13,18,20,18,20,41,57,78,.,.,.,.,.,.
BLR,2007,2,belarus,1,74,0,0,5,0,3,3,3,6,6,22,12,19,40,55,43,84,87,50,47,.,.,.,.,.,.
BLR,2007,2,belarus,1,75,0,0,0,0,0,0,6,21,93,156,299,409,615,697,736,565,602,745,706,.,.,.,.,.,.
BLR,2007,2,belarus,1,76,0,0,0,0,0,0,17,42,75,88,135,118,152,100,122,84,109,143,267,.,.,.,.,.,.
BLR,2007,2,belarus,1,77,0,0,0,0,0,0,0,0,9,8,21,59,97,210,201,209,255,229,110,.,.,.,.,.,.
BLR,2007,2,belarus,1,78,0,0,0,0,0,3,3,6,24,57,88,158,216,216,284,265,292,236,94,.,.,.,.,.,.
BLR,2007,2,belarus,1,79,0,0,0,0,0,0,0,0,0,0,14,8,12,25,36,112,87,136,94,.,.,.,.,.,.
BLR,2007,2,belarus,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,82,0,0,0,4,3,0,0,3,6,11,26,37,49,65,122,188,160,150,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,83,0,0,0,0,0,0,0,0,0,0,0,3,6,10,25,28,59,115,125,.,.,.,.,.,.
BLR,2007,2,belarus,1,84,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,16,0,7,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,85,21,12,0,16,9,5,9,18,21,47,38,59,107,85,122,76,37,29,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,86,0,0,0,0,0,0,0,0,0,0,5,0,9,10,29,36,37,36,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,87,0,6,0,0,0,0,3,0,0,22,31,32,119,120,122,172,246,165,47,.,.,.,.,.,.
BLR,2007,2,belarus,1,88,0,0,0,8,0,5,14,12,6,5,12,5,9,30,11,12,9,7,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,89,0,0,0,0,0,0,9,12,3,11,21,16,30,45,108,88,96,64,94,.,.,.,.,.,.
BLR,2007,2,belarus,1,90,0,0,0,0,0,0,0,0,0,8,5,24,27,60,101,84,91,115,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,91,0,12,0,4,0,3,17,15,12,19,26,29,33,50,86,52,109,107,63,.,.,.,.,.,.
BLR,2007,2,belarus,1,92,0,6,10,4,6,5,9,12,15,14,19,19,27,40,136,108,182,150,110,.,.,.,.,.,.
BLR,2007,2,belarus,1,93,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,12,5,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,94,21,0,0,0,3,0,0,12,6,16,21,27,52,40,65,64,68,50,47,.,.,.,.,.,.
BLR,2007,2,belarus,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,96,0,0,0,4,0,3,0,0,3,0,2,5,3,10,11,28,5,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,97,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,9,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,98,21,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,99,0,0,5,0,0,0,0,6,3,5,5,3,0,0,7,0,0,7,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,100,0,0,0,4,0,3,12,12,12,3,14,11,21,70,29,28,59,36,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,101,0,0,0,0,0,0,0,3,3,3,5,24,46,105,158,132,164,150,63,.,.,.,.,.,.
BLR,2007,2,belarus,1,102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,103,21,0,0,0,0,0,0,0,3,3,0,3,0,5,0,4,9,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,104,0,6,0,0,0,0,3,0,0,0,0,0,3,0,4,0,5,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,105,0,18,5,0,3,0,3,3,3,3,7,3,6,5,7,4,14,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,106,0,0,0,0,3,0,3,9,18,25,31,29,55,45,11,8,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,107,0,0,0,0,0,0,0,3,6,3,2,3,9,5,4,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,108,0,0,0,0,0,0,0,6,0,5,5,3,24,5,36,64,160,215,298,.,.,.,.,.,.
BLR,2007,2,belarus,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,110,0,0,0,0,6,3,0,0,0,3,2,3,3,5,4,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,111,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,112,0,6,0,0,0,3,3,0,0,0,10,8,3,20,4,4,23,0,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,113,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,114,63,0,0,0,3,3,3,3,6,3,0,11,12,15,11,8,9,7,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,27,14,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,116,0,0,0,0,0,0,0,0,0,0,0,5,12,15,11,12,27,64,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,117,0,0,0,0,0,3,9,0,0,25,33,27,24,25,7,4,0,7,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,118,0,6,0,0,3,11,0,3,0,0,0,0,3,5,7,4,0,0,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,119,0,6,20,16,12,3,3,0,0,0,0,5,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,120,148,18,10,16,6,8,17,3,9,36,26,32,76,60,54,88,169,143,376,.,.,.,.,.,.
BLR,2007,2,belarus,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,122,0,0,0,0,0,0,0,0,6,0,2,0,3,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,123,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,124,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,9,0,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,125,0,0,0,0,0,0,0,6,9,8,36,94,100,185,198,233,141,64,78,.,.,.,.,.,.
BLR,2007,2,belarus,1,126,0,0,0,0,0,0,0,0,0,14,28,40,82,125,147,192,369,308,408,.,.,.,.,.,.
BLR,2007,2,belarus,1,127,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,8,27,0,31,.,.,.,.,.,.
BLR,2007,2,belarus,1,128,0,0,0,0,0,0,0,0,0,3,10,3,15,20,18,32,14,7,0,.,.,.,.,.,.
BLR,2007,2,belarus,1,129,0,0,0,0,0,0,0,0,0,0,2,0,3,15,22,4,9,7,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,130,0,0,0,0,0,0,0,0,0,3,7,13,46,75,180,233,392,473,424,.,.,.,.,.,.
BLR,2007,2,belarus,1,131,0,0,0,0,0,0,0,0,0,8,10,27,37,45,90,140,214,201,220,.,.,.,.,.,.
BLR,2007,2,belarus,1,132,0,0,0,0,0,0,0,0,3,3,2,0,15,35,65,132,173,158,94,.,.,.,.,.,.
BLR,2007,2,belarus,1,133,0,0,0,0,0,0,0,0,0,5,0,3,15,5,4,24,37,79,16,.,.,.,.,.,.
BLR,2007,2,belarus,1,134,0,0,0,0,0,0,0,6,9,19,78,225,533,1413,3124,6708,13004,17089,26321,.,.,.,.,.,.
BLR,2007,2,belarus,1,135,0,0,0,0,0,0,0,6,27,66,119,249,585,1318,2640,5838,13670,45100,125109,.,.,.,.,.,.
BLR,2007,2,belarus,1,136,0,0,0,0,0,0,0,0,0,8,31,70,174,351,646,1275,2221,2664,3216,.,.,.,.,.,.
BLR,2007,2,belarus,1,137,0,0,0,0,0,3,0,0,9,36,71,120,253,321,657,958,1770,2156,2776,.,.,.,.,.,.
BLR,2007,2,belarus,1,138,0,0,0,0,0,0,3,6,15,14,28,43,116,55,122,213,205,322,549,.,.,.,.,.,.
BLR,2007,2,belarus,1,139,0,0,0,0,3,5,9,27,30,63,90,110,152,160,194,164,196,301,376,.,.,.,.,.,.
BLR,2007,2,belarus,1,140,0,0,0,0,0,0,0,0,3,0,14,5,3,15,14,32,41,36,31,.,.,.,.,.,.
